timestamp_start,timestamp_stop,sampling_time,state_variable_0,state_variable_1,state_variable_2,state_variable_3
1668005007018,1668005007020,2,48.439201,145.484100,5.526363,-0.000772
1668005007030,1668005007032,2,48.439201,145.484100,5.526363,-0.000772
1668005007042,1668005007044,2,48.583801,145.483994,5.590632,-0.000345
1668005007050,1668005007052,2,48.583801,145.483994,5.590632,-0.000345
1668005007062,1668005007064,2,48.740299,145.483994,5.652157,-0.000846
1668005007073,1668005007075,2,48.740299,145.483994,5.652157,-0.000846
1668005007085,1668005007087,2,48.895401,145.483902,5.711553,-0.000345
1668005007097,1668005007099,2,48.895401,145.483902,5.711553,-0.000345
1668005007109,1668005007111,2,49.053501,145.483795,5.764688,-0.000345
1668005007117,1668005007119,2,49.053501,145.483795,5.764688,-0.000345
1668005007129,1668005007131,2,49.053501,145.483795,5.764688,-0.000345
1668005007141,1668005007143,2,49.198601,145.483704,5.812814,-0.000345
1668005007153,1668005007155,2,49.198601,145.483704,5.812814,-0.000345
1668005007161,1668005007163,2,49.355400,145.483597,5.841735,-0.000846
1668005007173,1668005007175,2,49.355400,145.483597,5.841735,-0.000846
1668005007185,1668005007187,2,49.516102,145.483398,5.846858,-0.000913
1668005007197,1668005007199,2,49.516102,145.483398,5.846858,-0.000913
1668005007205,1668005007207,2,49.516102,145.483398,5.846858,-0.000913
1668005007217,1668005007219,2,49.516102,145.483398,5.846858,-0.000913
1668005007229,1668005007231,2,49.680500,145.483398,5.828159,-0.000488
1668005007240,1668005007242,2,49.839901,145.483200,5.794127,-0.000977
1668005007252,1668005007254,2,49.839901,145.483200,5.794127,-0.000977
1668005007260,1668005007262,2,49.839901,145.483200,5.794127,-0.000977
1668005007272,1668005007274,2,49.839901,145.483200,5.794127,-0.000977
1668005007284,1668005007286,2,49.839901,145.483200,5.794127,-0.000977
1668005007292,1668005007294,2,50.156399,145.483002,5.698439,-0.000977
1668005007304,1668005007306,2,50.156399,145.483002,5.698439,-0.000977
1668005007316,1668005007318,2,50.156399,145.483002,5.698439,-0.000977
1668005007328,1668005007330,2,50.156399,145.483002,5.698439,-0.000977
1668005007336,1668005007338,2,50.156399,145.483002,5.698439,-0.000977
1668005007348,1668005007350,2,50.156399,145.483002,5.698439,-0.000977
1668005007360,1668005007362,2,50.312698,145.482895,5.639785,-0.000913
1668005007372,1668005007374,2,50.312698,145.482895,5.639785,-0.000913
1668005007383,1668005007385,2,50.312698,145.482895,5.639785,-0.000913
1668005007395,1668005007397,2,50.312698,145.482895,5.639785,-0.000913
1668005007403,1668005007405,2,50.312698,145.482895,5.639785,-0.000913
1668005007415,1668005007417,2,50.767899,145.482498,5.473781,-0.000598
1668005007427,1668005007429,2,50.767899,145.482498,5.473781,-0.000598
1668005007437,1668005007439,2,50.767899,145.482498,5.473781,-0.000598
1668005007449,1668005007451,2,50.767899,145.482498,5.473781,-0.000598
1668005007457,1668005007459,2,50.767899,145.482498,5.473781,-0.000598
1668005007468,1668005007470,2,51.063999,145.482498,5.401543,-0.000598
1668005007480,1668005007482,2,51.063999,145.482498,5.401543,-0.000598
1668005007492,1668005007494,2,51.202900,145.482407,5.390448,-0.000345
1668005007504,1668005007506,2,51.202900,145.482407,5.390448,-0.000345
1668005007512,1668005007514,2,51.202900,145.482407,5.390448,-0.000345
1668005007524,1668005007526,2,51.354801,145.482193,5.384423,-0.000772
1668005007535,1668005007537,2,51.354801,145.482193,5.384423,-0.000772
1668005007547,1668005007549,2,51.498001,145.482193,5.403196,-0.000000
1668005007555,1668005007557,2,51.498001,145.482193,5.403196,-0.000000
1668005007566,1668005007568,2,51.498001,145.482193,5.403196,-0.000000
1668005007578,1668005007580,2,51.498001,145.482193,5.403196,-0.000000
1668005007590,1668005007592,2,51.652802,145.481995,5.426162,-0.000345
1668005007602,1668005007604,2,51.792599,145.481995,5.477537,-0.000598
1668005007610,1668005007612,2,51.792599,145.481995,5.477537,-0.000598
1668005007622,1668005007624,2,51.792599,145.481995,5.477537,-0.000598
1668005007634,1668005007636,2,51.940601,145.481903,5.531760,-0.000598
1668005007646,1668005007648,2,51.940601,145.481903,5.531760,-0.000598
1668005007658,1668005007660,2,51.940601,145.481903,5.531760,-0.000598
1668005007669,1668005007671,2,51.940601,145.481903,5.531760,-0.000598
1668005007677,1668005007679,2,51.940601,145.481903,5.531760,-0.000598
1668005007689,1668005007691,2,52.383801,145.481796,5.722071,-0.000345
1668005007701,1668005007703,2,52.383801,145.481796,5.722071,-0.000345
1668005007709,1668005007711,2,52.383801,145.481796,5.722071,-0.000345
1668005007721,1668005007723,2,52.383801,145.481796,5.722071,-0.000691
1668005007733,1668005007735,2,52.383801,145.481796,5.722071,-0.000691
1668005007745,1668005007747,2,52.698399,145.481598,5.810001,-0.000691
1668005007757,1668005007759,2,52.698399,145.481598,5.810001,-0.000691
1668005007768,1668005007770,2,52.698399,145.481598,5.810001,-0.000488
1668005007776,1668005007778,2,52.698399,145.481598,5.810001,-0.000488
1668005007788,1668005007790,2,52.698399,145.481598,5.810001,-0.000488
1668005007800,1668005007802,2,52.698399,145.481598,5.810001,-0.000488
1668005007808,1668005007810,2,52.855598,145.481506,5.832789,-0.000488
1668005007823,1668005007825,2,53.014198,145.481400,5.837316,-0.000000
1668005007831,1668005007833,2,53.169701,145.481201,5.825328,-0.000000
1668005007843,1668005007845,2,53.169701,145.481201,5.825328,-0.000000
1668005007855,1668005007857,2,53.169701,145.481201,5.825328,-0.000000
1668005007867,1668005007869,2,53.169701,145.481201,5.825328,-0.000000
1668005007877,1668005007879,2,53.319901,145.481003,5.799622,-0.000345
1668005007885,1668005007887,2,53.319901,145.481003,5.799622,-0.000345
1668005007897,1668005007899,2,53.319901,145.481003,5.799622,-0.000345
1668005007909,1668005007911,2,53.319901,145.481003,5.799622,-0.000345
1668005007921,1668005007923,2,53.319901,145.481003,5.799622,-0.000345
1668005007929,1668005007931,2,53.627701,145.480896,5.707215,-0.000772
1668005007941,1668005007943,2,53.627701,145.480896,5.707215,-0.000772
1668005007953,1668005007955,2,53.627701,145.480896,5.707215,-0.000772
1668005007965,1668005007967,2,53.924702,145.480804,5.597779,-0.000345
1668005007976,1668005007978,2,53.924702,145.480804,5.597779,-0.000345
1668005007984,1668005007986,2,54.065498,145.480698,5.547221,-0.000000
1668005007996,1668005007998,2,54.065498,145.480698,5.547221,-0.000000
1668005008008,1668005008009,1,54.065498,145.480698,5.547221,-0.000000
1668005008018,1668005008020,2,54.211201,145.480698,5.496332,-0.000000
1668005008030,1668005008030,2,54.211201,145.480698,5.496332,-0.000000
1668005008042,1668005008044,2,54.211201,145.480698,5.496332,-0.000000
1668005008050,1668005008052,2,54.211201,145.480698,5.496332,-0.000000
1668005008062,1668005008064,2,54.354900,145.480499,5.453791,-0.000000
1668005008074,1668005008076,2,54.354900,145.480499,5.453791,-0.000000
1668005008086,1668005008088,2,54.354900,145.480499,5.453791,-0.000000
1668005008094,1668005008096,2,54.506901,145.480499,5.414234,-0.000846
1668005008106,1668005008108,2,54.647800,145.480392,5.396813,-0.000846
1668005008118,1668005008120,2,54.647800,145.480392,5.396813,-0.000846
1668005008130,1668005008132,2,54.788101,145.480301,5.392916,-0.000691
1668005008141,1668005008143,2,54.788101,145.480301,5.392916,-0.000691
1668005008152,1668005008154,2,54.788101,145.480301,5.392916,-0.000691
1668005008159,1668005008161,2,54.928200,145.480194,5.404712,-0.000345
1668005008171,1668005008173,2,54.928200,145.480194,5.404712,-0.000345
1668005008183,1668005008185,2,54.928200,145.480194,5.404712,-0.000345
1668005008194,1668005008196,2,55.069199,145.480103,5.430354,-0.000772
1668005008206,1668005008208,2,55.069199,145.480103,5.430354,-0.000772
1668005008217,1668005008219,2,55.069199,145.480103,5.430354,-0.000772
1668005008229,1668005008231,2,55.211498,145.479996,5.467943,-0.000488
1668005008237,1668005008239,2,55.211498,145.479996,5.467943,-0.000488
1668005008249,1668005008251,2,55.359402,145.479996,5.512605,-0.000846
1668005008261,1668005008263,2,55.359402,145.479996,5.512605,-0.000846
1668005008271,1668005008273,2,55.359402,145.479996,5.512605,-0.000846
1668005008282,1668005008284,2,55.359402,145.479996,5.512605,-0.000846
1668005008294,1668005008296,2,55.359402,145.479996,5.512605,-0.000846
1668005008302,1668005008304,2,55.803902,145.479706,5.687676,-0.000488
1668005008314,1668005008316,2,55.803902,145.479706,5.687676,-0.000488
1668005008326,1668005008328,2,55.803902,145.479706,5.687676,-0.000488
1668005008338,1668005008340,2,55.803902,145.479706,5.687676,-0.000488
1668005008346,1668005008348,2,55.803902,145.479706,5.687676,-0.000488
1668005008358,1668005008360,2,55.953899,145.479599,5.744115,-0.000772
1668005008370,1668005008372,2,56.099800,145.479507,5.790792,-0.000488
1668005008380,1668005008382,2,56.099800,145.479507,5.790792,-0.000488
1668005008392,1668005008394,2,56.099800,145.479507,5.790792,-0.000488
1668005008404,1668005008406,2,56.248699,145.479401,5.824709,-0.000846
1668005008412,1668005008414,2,56.406700,145.479294,5.835852,-0.000488
1668005008424,1668005008426,2,56.406700,145.479294,5.835852,-0.000488
1668005008435,1668005008437,2,56.406700,145.479294,5.835852,-0.000488
1668005008447,1668005008449,2,56.406700,145.479294,5.835852,-0.000488
1668005008459,1668005008461,2,56.556400,145.479202,5.834924,-0.000772
1668005008471,1668005008473,2,56.556400,145.479202,5.834924,-0.000772
1668005008479,1668005008481,2,56.556400,145.479202,5.834924,-0.000772
1668005008491,1668005008493,2,56.556400,145.479202,5.834924,-0.000772
1668005008502,1668005008504,2,56.866299,145.479095,5.777676,-0.000345
1668005008514,1668005008516,2,56.866299,145.479095,5.777676,-0.000345
1668005008526,1668005008528,2,56.866299,145.479095,5.777676,-0.000345
1668005008534,1668005008535,1,57.009499,145.479004,5.736664,-0.000691
1668005008545,1668005008547,2,57.009499,145.479004,5.736664,-0.000691
1668005008557,1668005008559,2,57.009499,145.479004,5.736664,-0.000691
1668005008568,1668005008570,2,57.302601,145.478806,5.631462,-0.000772
1668005008580,1668005008582,2,57.302601,145.478806,5.631462,-0.000772
1668005008592,1668005008594,2,57.302601,145.478806,5.631462,-0.000772
1668005008603,1668005008605,2,57.302601,145.478806,5.631462,-0.000772
1668005008611,1668005008613,2,57.451099,145.478806,5.573468,-0.000000
1668005008623,1668005008625,2,57.451099,145.478806,5.573468,-0.000691
1668005008635,1668005008637,2,57.593899,145.478806,5.522286,-0.000000
1668005008646,1668005008648,2,57.593899,145.478806,5.522286,-0.000000
1668005008658,1668005008660,2,57.739399,145.478699,5.473432,-0.000691
1668005008669,1668005008671,2,57.739399,145.478699,5.473432,-0.000691
1668005008677,1668005008679,2,57.739399,145.478699,5.473432,-0.000691
1668005008689,1668005008691,2,57.875702,145.478607,5.438930,-0.000691
1668005008701,1668005008703,2,57.875702,145.478607,5.438930,-0.000691
1668005008712,1668005008714,2,57.875702,145.478607,5.438930,-0.000691
1668005008723,1668005008725,2,57.875702,145.478607,5.438930,-0.000691
1668005008735,1668005008737,2,58.158600,145.478500,5.395849,-0.000345
1668005008743,1668005008745,2,58.158600,145.478500,5.395849,-0.000345
1668005008755,1668005008756,1,58.158600,145.478500,5.395849,-0.000345
1668005008766,1668005008768,2,58.304798,145.478394,5.391824,-0.000846
1668005008778,1668005008780,2,58.304798,145.478394,5.391824,-0.000846
1668005008790,1668005008792,2,58.304798,145.478394,5.391824,-0.000846
1668005008798,1668005008800,2,58.445999,145.478302,5.408504,-0.000345
1668005008810,1668005008812,2,58.445999,145.478302,5.408504,-0.000345
1668005008822,1668005008824,2,58.445999,145.478302,5.408504,-0.000345
1668005008830,1668005008832,2,58.587002,145.478195,5.439172,-0.000345
1668005008842,1668005008844,2,58.737801,145.478104,5.474961,-0.000345
1668005008854,1668005008856,2,58.737801,145.478104,5.474961,-0.000345
1668005008866,1668005008868,2,58.880402,145.478104,5.529014,-0.000345
1668005008874,1668005008876,2,59.025799,145.477905,5.588360,-0.000772
1668005008886,1668005008888,2,59.025799,145.477905,5.588360,-0.000772
1668005008898,1668005008900,2,59.025799,145.477905,5.588360,-0.000772
1668005008910,1668005008912,2,59.183201,145.477905,5.643733,-0.000488
1668005008918,1668005008920,2,59.183201,145.477905,5.643733,-0.000488
1668005008930,1668005008932,2,59.183201,145.477905,5.643733,-0.000488
1668005008941,1668005008943,2,59.183201,145.477905,5.643733,-0.000488
1668005008953,1668005008955,2,59.183201,145.477905,5.643733,-0.000488
1668005008965,1668005008967,2,59.183201,145.477905,5.643733,-0.000488
1668005008977,1668005008979,2,59.485901,145.477707,5.754589,-0.000846
1668005008985,1668005008987,2,59.485901,145.477707,5.754589,-0.000846
1668005008997,1668005008999,2,59.485901,145.477707,5.754589,-0.000846
1668005009009,1668005009011,2,59.485901,145.477707,5.754589,-0.000846
1668005009021,1668005009023,2,59.639801,145.477600,5.793475,-0.000488
1668005009029,1668005009031,2,59.794701,145.477600,5.819197,-0.000772
1668005009041,1668005009043,2,59.794701,145.477600,5.819197,-0.000772
1668005009053,1668005009055,2,59.943699,145.477600,5.831130,-0.000772
1668005009065,1668005009067,2,59.943699,145.477600,5.831130,-0.000772
1668005009073,1668005009075,2,59.943699,145.477600,5.831130,-0.000772
1668005009085,1668005009087,2,60.085602,145.477493,5.831439,-0.000691
1668005009096,1668005009098,2,60.085602,145.477493,5.831439,-0.000691
1668005009108,1668005009110,2,60.085602,145.477493,5.831439,-0.000691
1668005009116,1668005009118,2,60.231701,145.477402,5.813985,-0.000691
1668005009128,1668005009130,2,60.392502,145.477295,5.773549,-0.000772
1668005009140,1668005009142,2,60.392502,145.477295,5.773549,-0.000772
1668005009152,1668005009154,2,60.541401,145.477203,5.728526,-0.000488
1668005009164,1668005009166,2,60.541401,145.477203,5.728526,-0.000488
1668005009172,1668005009174,2,60.696701,145.477203,5.671472,-0.000846
1668005009184,1668005009186,2,60.696701,145.477203,5.671472,-0.000846
1668005009196,1668005009198,2,60.696701,145.477203,5.671472,-0.000846
1668005009208,1668005009210,2,60.839802,145.477097,5.619077,-0.000846
1668005009216,1668005009218,2,60.839802,145.477097,5.619077,-0.000846
1668005009228,1668005009230,2,60.839802,145.477097,5.619077,-0.000846
1668005009240,1668005009242,2,60.839802,145.477097,5.619077,-0.000846
1668005009252,1668005009254,2,60.986099,145.477005,5.563016,-0.000772
1668005009260,1668005009262,2,61.206200,145.476898,5.474771,-0.000772
1668005009272,1668005009274,2,61.206200,145.476898,5.474771,-0.000772
1668005009284,1668005009286,2,61.206200,145.476898,5.474771,-0.000772
1668005009295,1668005009297,2,61.206200,145.476898,5.474771,-0.000772
1668005009303,1668005009305,2,61.352699,145.476807,5.430128,-0.000488
1668005009315,1668005009317,2,61.352699,145.476807,5.430128,-0.000488
1668005009327,1668005009329,2,61.492802,145.476700,5.399037,-0.000846
1668005009338,1668005009340,2,61.492802,145.476700,5.399037,-0.000846
1668005009350,1668005009352,2,61.492802,145.476700,5.399037,-0.000846
1668005009362,1668005009364,2,61.492802,145.476700,5.399037,-0.000846
1668005009370,1668005009372,2,61.634399,145.476593,5.376742,-0.000488
1668005009382,1668005009384,2,61.634399,145.476593,5.376742,-0.000488
1668005009394,1668005009396,2,61.634399,145.476593,5.376742,-0.000488
1668005009406,1668005009408,2,61.778702,145.476501,5.366090,-0.000488
1668005009414,1668005009416,2,61.778702,145.476501,5.366090,-0.000488
1668005009426,1668005009428,2,61.919399,145.476395,5.375132,-0.000772
1668005009438,1668005009440,2,62.062099,145.476303,5.397555,-0.000488
1668005009450,1668005009452,2,62.062099,145.476303,5.397555,-0.000488
1668005009461,1668005009463,2,62.062099,145.476303,5.397555,-0.000488
1668005009469,1668005009471,2,62.062099,145.476303,5.397555,-0.000488
1668005009481,1668005009483,2,62.210701,145.476196,5.428921,-0.000345
1668005009493,1668005009495,2,62.352798,145.476196,5.478814,-0.000345
1668005009505,1668005009507,2,62.352798,145.476196,5.478814,-0.000345
1668005009512,1668005009514,2,62.352798,145.476196,5.478814,-0.000345
1668005009524,1668005009526,2,62.499100,145.476105,5.535054,-0.000772
1668005009536,1668005009538,2,62.499100,145.476105,5.535054,-0.000772
1668005009548,1668005009550,2,62.499100,145.476105,5.535054,-0.000772
1668005009559,1668005009561,2,62.650799,145.475998,5.595682,-0.000772
1668005009570,1668005009572,2,62.796700,145.475800,5.666100,-0.000488
1668005009581,1668005009583,2,62.796700,145.475800,5.666100,-0.000488
1668005009593,1668005009595,2,62.949100,145.475601,5.728827,-0.000977
1668005009601,1668005009603,2,62.949100,145.475601,5.728827,-0.000977
1668005009613,1668005009615,2,62.949100,145.475601,5.728827,-0.000977
1668005009625,1668005009627,2,63.105099,145.475494,5.781751,-0.000691
1668005009633,1668005009635,2,63.105099,145.475494,5.781751,-0.000691
1668005009645,1668005009647,2,63.105099,145.475494,5.781751,-0.000691
1668005009657,1668005009659,2,63.260399,145.475403,5.820691,-0.000913
1668005009669,1668005009671,2,63.260399,145.475403,5.820691,-0.000913
1668005009681,1668005009683,2,63.417198,145.475403,5.843964,-0.000488
1668005009693,1668005009694,1,63.417198,145.475403,5.843964,-0.000488
1668005009700,1668005009702,2,63.417198,145.475403,5.843964,-0.000488
1668005009712,1668005009714,2,63.574200,145.475403,5.847828,-0.000691
1668005009723,1668005009725,2,63.574200,145.475403,5.847828,-0.000691
1668005009735,1668005009737,2,63.730099,145.475403,5.830357,-0.000691
1668005009747,1668005009749,2,63.879398,145.475296,5.799101,-0.000598
1668005009755,1668005009757,2,63.879398,145.475296,5.799101,-0.000598
1668005009767,1668005009769,2,63.879398,145.475296,5.799101,-0.000598
1668005009778,1668005009780,2,63.879398,145.475296,5.799101,-0.000598
1668005009790,1668005009792,2,63.879398,145.475296,5.799101,-0.000598
1668005009802,1668005009804,2,64.172501,145.474899,5.713945,-0.000913
1668005009810,1668005009812,2,64.172501,145.474899,5.713945,-0.000913
1668005009822,1668005009824,2,64.172501,145.474899,5.713945,-0.000913
1668005009834,1668005009836,2,64.321701,145.474701,5.658167,-0.000913
1668005009846,1668005009848,2,64.321701,145.474701,5.658167,-0.000913
1668005009854,1668005009856,2,64.321701,145.474701,5.658167,-0.000913
1668005009865,1668005009867,2,64.321701,145.474701,5.658167,-0.000913
1668005009877,1668005009879,2,64.321701,145.474701,5.658167,-0.000913
1668005009889,1668005009891,2,64.623802,145.474594,5.538609,-0.000488
1668005009901,1668005009903,2,64.623802,145.474594,5.538609,-0.000488
1668005009909,1668005009911,2,64.766403,145.474503,5.489280,-0.000488
1668005009921,1668005009923,2,64.766403,145.474503,5.489280,-0.000488
1668005009933,1668005009935,2,64.911903,145.474396,5.443930,-0.000488
1668005009941,1668005009943,2,64.911903,145.474396,5.443930,-0.000488
1668005009953,1668005009955,2,64.911903,145.474396,5.443930,-0.000488
1668005009964,1668005009966,2,64.911903,145.474396,5.443930,-0.000488
1668005009975,1668005009977,2,65.058098,145.474396,5.407850,-0.000772
1668005009987,1668005009989,2,65.058098,145.474396,5.407850,-0.000772
1668005009999,1668005010001,2,65.201103,145.474197,5.386663,-0.000488
1668005010007,1668005010009,2,65.201103,145.474197,5.386663,-0.000488
1668005010019,1668005010021,2,65.201103,145.474197,5.386663,-0.000488
1668005010031,1668005010033,2,65.201103,145.474197,5.386663,-0.000488
1668005010043,1668005010045,2,65.341599,145.473999,5.382541,-0.000488
1668005010055,1668005010057,2,65.341599,145.473999,5.382541,-0.000488
1668005010063,1668005010065,2,65.341599,145.473999,5.382541,-0.000488
1668005010075,1668005010077,2,65.614601,145.473801,5.424749,-0.000488
1668005010086,1668005010088,2,65.768898,145.473694,5.452182,-0.000488
1668005010098,1668005010100,2,65.768898,145.473694,5.452182,-0.000488
1668005010106,1668005010108,2,65.768898,145.473694,5.452182,-0.000488
1668005010118,1668005010120,2,65.768898,145.473694,5.452182,-0.000488
1668005010130,1668005010132,2,65.768898,145.473694,5.452182,-0.000488
1668005010142,1668005010144,2,65.929802,145.473694,5.486372,-0.000488
1668005010150,1668005010152,2,65.929802,145.473694,5.486372,-0.000488
1668005010162,1668005010164,2,66.092903,145.473495,5.531969,-0.000345
1668005010174,1668005010176,2,66.092903,145.473495,5.531969,-0.000345
1668005010186,1668005010188,2,66.092903,145.473495,5.531969,-0.000345
1668005010194,1668005010196,2,66.092903,145.473495,5.531969,-0.000345
1668005010206,1668005010208,2,66.248596,145.473495,5.594258,-0.000913
1668005010217,1668005010219,2,66.413902,145.473297,5.651831,-0.000488
1668005010229,1668005010231,2,66.413902,145.473297,5.651831,-0.000488
1668005010240,1668005010242,2,66.413902,145.473297,5.651831,-0.000488
1668005010248,1668005010250,2,66.584297,145.473297,5.703490,-0.000846
1668005010260,1668005010262,2,66.584297,145.473297,5.703490,-0.000846
1668005010272,1668005010274,2,66.584297,145.473297,5.703490,-0.000846
1668005010284,1668005010286,2,66.584297,145.473297,5.703490,-0.000846
1668005010296,1668005010297,1,66.919098,145.473099,5.792577,-0.000345
1668005010306,1668005010308,2,66.919098,145.473099,5.792577,-0.000345
1668005010314,1668005010317,3,66.919098,145.473099,5.792577,-0.000345
1668005010326,1668005010328,2,67.094704,145.472900,5.851078,-0.000846
1668005010338,1668005010340,2,67.094704,145.472900,5.851078,-0.000846
1668005010350,1668005010352,2,67.094704,145.472900,5.851078,-0.000846
1668005010358,1668005010360,2,67.094704,145.472900,5.851078,-0.000846
1668005010370,1668005010372,2,67.267097,145.472794,5.858508,-0.000488
1668005010382,1668005010384,2,67.428398,145.472702,5.837191,-0.000488
1668005010394,1668005010396,2,67.428398,145.472702,5.837191,-0.000488
1668005010402,1668005010404,2,67.428398,145.472702,5.837191,-0.000488
1668005010414,1668005010416,2,67.428398,145.472702,5.837191,-0.000846
1668005010426,1668005010428,2,67.428398,145.472702,5.837191,-0.000846
1668005010437,1668005010439,3,67.747101,145.472504,5.751258,-0.000772
1668005010445,1668005010447,2,67.747101,145.472504,5.751258,-0.000772
1668005010457,1668005010459,3,67.747101,145.472504,5.751258,-0.000772
1668005010469,1668005010471,3,67.884804,145.472397,5.709672,-0.000488
1668005010481,1668005010483,2,67.884804,145.472397,5.709672,-0.000488
1668005010489,1668005010491,3,67.884804,145.472397,5.709672,-0.000488
1668005010501,1668005010504,3,67.884804,145.472397,5.709672,-0.000488
1668005010513,1668005010515,2,68.180397,145.472397,5.599434,-0.000488
1668005010525,1668005010527,2,68.180397,145.472397,5.599434,-0.000488
1668005010533,1668005010535,3,68.180397,145.472397,5.599434,-0.000488
1668005010545,1668005010547,3,68.320999,145.472397,5.548147,-0.000345
1668005010557,1668005010559,3,68.320999,145.472397,5.548147,-0.000345
1668005010569,1668005010571,3,68.469101,145.472305,5.495889,-0.000345
1668005010577,1668005010579,2,68.469101,145.472305,5.495889,-0.000345
1668005010590,1668005010592,2,68.602203,145.472305,5.460141,-0.000345
1668005010601,1668005010603,2,68.602203,145.472305,5.460141,-0.000345
1668005010609,1668005010611,3,68.602203,145.472305,5.460141,-0.000345
1668005010621,1668005010624,3,68.602203,145.472305,5.460141,-0.000345
1668005010633,1668005010635,2,68.602203,145.472305,5.460141,-0.000345
1668005010645,1668005010647,3,68.884903,145.472107,5.406612,-0.000000
1668005010657,1668005010659,2,68.884903,145.472107,5.406612,-0.000000
1668005010665,1668005010667,2,69.023598,145.472000,5.400715,-0.000000
1668005010678,1668005010679,1,69.023598,145.472000,5.400715,-0.000000
1668005010689,1668005010691,2,69.023598,145.472000,5.400715,-0.000000
1668005010702,1668005010703,1,69.163300,145.472000,5.407895,-0.000000
1668005010712,1668005010714,2,69.163300,145.472000,5.407895,-0.000000
1668005010723,1668005010726,3,69.307800,145.471893,5.426424,-0.000345
1668005010731,1668005010734,3,69.307800,145.471893,5.426424,-0.000345
1668005010743,1668005010746,3,69.307800,145.471893,5.426424,-0.000345
1668005010755,1668005010758,3,69.452400,145.471893,5.458802,-0.000598
1668005010764,1668005010766,2,69.594704,145.471802,5.505320,-0.000345
1668005010776,1668005010778,2,69.594704,145.471802,5.505320,-0.000345
1668005010788,1668005010790,2,69.594704,145.471802,5.505320,-0.000345
1668005010800,1668005010802,2,69.594704,145.471802,5.505320,-0.000345
1668005010811,1668005010814,3,69.594704,145.471802,5.505320,-0.000345
1668005010820,1668005010822,2,69.741402,145.471802,5.557841,-0.000691
1668005010831,1668005010833,3,69.899300,145.471695,5.607481,-0.000345
1668005010844,1668005010846,2,69.899300,145.471695,5.607481,-0.000345
1668005010851,1668005010854,3,69.899300,145.471695,5.607481,-0.000345
1668005010863,1668005010866,3,70.041199,145.471603,5.673546,-0.000345
1668005010876,1668005010878,2,70.192902,145.471603,5.728857,-0.000345
1668005010887,1668005010890,3,70.192902,145.471603,5.728857,-0.000345
1668005010895,1668005010898,3,70.192902,145.471603,5.728857,-0.000345
1668005010907,1668005010910,3,70.345901,145.471497,5.773884,-0.000488
1668005010920,1668005010922,2,70.345901,145.471497,5.773884,-0.000488
1668005010932,1668005010933,2,70.488503,145.471298,5.811261,-0.000345
1668005010940,1668005010941,2,70.488503,145.471298,5.811261,-0.000345
1668005010951,1668005010953,2,70.488503,145.471298,5.811261,-0.000345
1668005010963,1668005010965,3,70.488503,145.471298,5.811261,-0.000345
1668005010976,1668005010978,2,70.488503,145.471298,5.811261,-0.000345
1668005010988,1668005010989,1,70.788101,145.471207,5.834742,-0.000345
1668005010996,1668005010998,2,70.788101,145.471207,5.834742,-0.000345
1668005011008,1668005011009,2,70.788101,145.471207,5.834742,-0.000345
1668005011020,1668005011021,1,70.788101,145.471207,5.834742,-0.000345
1668005011027,1668005011030,3,70.788101,145.471207,5.834742,-0.000345
1668005011039,1668005011042,3,71.082901,145.471100,5.794233,-0.000691
1668005011051,1668005011053,2,71.082901,145.471100,5.794233,-0.000691
1668005011063,1668005011065,2,71.082901,145.471100,5.794233,-0.000691
1668005011076,1668005011078,2,71.233803,145.471100,5.752522,-0.000691
1668005011084,1668005011086,2,71.233803,145.471100,5.752522,-0.000691
1668005011096,1668005011097,1,71.233803,145.471100,5.752522,-0.000691
1668005011107,1668005011109,2,71.233803,145.471100,5.752522,-0.000691
1668005011119,1668005011121,3,71.233803,145.471100,5.752522,-0.000691
1668005011127,1668005011130,3,71.673103,145.470795,5.593776,-0.000598
1668005011139,1668005011141,2,71.673103,145.470795,5.593776,-0.000598
1668005011152,1668005011154,2,71.673103,145.470795,5.593776,-0.000598
1668005011164,1668005011165,1,71.673103,145.470795,5.593776,-0.000000
1668005011171,1668005011174,3,71.673103,145.470795,5.593776,-0.000000
1668005011183,1668005011186,3,71.673103,145.470795,5.593776,-0.000000
1668005011195,1668005011197,3,71.973801,145.470703,5.480655,-0.000000
1668005011208,1668005011209,1,71.973801,145.470703,5.480655,-0.000000
1668005011215,1668005011217,2,71.973801,145.470703,5.480655,-0.000000
1668005011228,1668005011230,2,71.973801,145.470703,5.480655,-0.000000
1668005011240,1668005011242,2,72.246002,145.470596,5.415621,-0.000345
1668005011251,1668005011253,2,72.246002,145.470596,5.415621,-0.000345
1668005011260,1668005011261,2,72.246002,145.470596,5.415621,-0.000345
1668005011272,1668005011274,2,72.402496,145.470596,5.384139,-0.000598
1668005011284,1668005011285,2,72.402496,145.470596,5.384139,-0.000598
1668005011295,1668005011297,3,72.402496,145.470596,5.384139,-0.000598
1668005011307,1668005011309,3,72.402496,145.470596,5.384139,-0.000598
1668005011317,1668005011319,3,72.572403,145.470505,5.397791,-0.000691
1668005011329,1668005011332,3,72.572403,145.470505,5.397791,-0.000691
1668005011341,1668005011343,2,72.572403,145.470505,5.397791,-0.000691
1668005011349,1668005011351,3,72.807701,145.470398,5.430065,-0.000000
1668005011361,1668005011363,3,72.807701,145.470398,5.430065,-0.000000
1668005011374,1668005011376,2,72.807701,145.470398,5.430065,-0.000000
1668005011385,1668005011387,3,72.807701,145.470398,5.430065,-0.000000
